"Country or Area Code";"Year";"Sex Code";"Code of City";"Value";"Value Footnotes"
"36";"2011";"2";"000940";"1046439";"10,11"
"36";"2011";"2";"000950";"70281";"12"
"36";"2011";"2";"000950";"67724";"10,11"
"36";"2011";"2";"000960";"180171";"10,11"
"36";"2011";"2";"000960";"197703";"10,11"
"36";"2011";"2";"000963";"203239";"12"
"36";"2011";"2";"000970";"157827";"10,11"
"36";"2011";"2";"000980";"50831";"10,11"
"36";"2011";"2";"000980";"57688";"10,11"
"36";"2011";"2";"000990";"89736";"12"
"36";"2011";"2";"000990";"89040";"10,11"
"36";"2011";"2";"001005";"295429";"12"
"36";"2011";"2";"001005";"285946";"10,11"
"36";"2011";"2";"001006";"642668";"12"
"36";"2011";"2";"001007";"1080283";"12"
"36";"2011";"2";"001008";"61606";"12"
"36";"2011";"2";"001009";"109475";"12"
"36";"2011";"2";"001010";"2111660";"12"
"36";"2011";"2";"001011";"918714";"12"
"36";"2011";"2";"001012";"2323344";"12"
"36";"2011";"2";"001019";"136173";"10,11"
"36";"2011";"2";"001020";"103251";"10,11"
"36";"2011";"2";"001020";"108776";"10,11"
"36";"2011";"2";"001040";"1956699";"10,11"
"36";"2011";"2";"001040";"2033479";"10,11"
"36";"2011";"2";"001050";"203341";"10,11"
"36";"2011";"2";"001051";"209255";"12"
"36";"2011";"2";"001060";"842220";"10,11"
"36";"2011";"2";"001060";"870560";"10,11"
"36";"2011";"2";"001070";"143799";"12"
"36";"2011";"2";"001070";"139842";"10,11"
"36";"2011";"2";"001080";"2042602";"10,11"
"36";"2011";"2";"001080";"2229453";"10,11"
"36";"2011";"2";"001090";"56369";"12"
"36";"2011";"2";"001090";"55121";"10,11"
"36";"2011";"2";"001100";"83917";"12"
"36";"2011";"2";"001100";"81556";"10,11"
"36";"2011";"2";"001105";"140872";"12"
"36";"2010";"0";"000920";"1203186";"13"
"36";"2010";"0";"000930";"106052";"13"
"36";"2010";"0";"000940";"2043185";"13"
"36";"2010";"0";"000950";"150920";"13"
"36";"2010";"0";"000960";"358222";"13"
"36";"2010";"0";"000963";"410419";"13"
"36";"2010";"0";"000980";"127532";"13"
"36";"2010";"0";"000990";"178650";"13"
"36";"2010";"0";"001005";"591473";"13"
"36";"2010";"0";"001019";"292190";"13"
"36";"2010";"0";"001020";"214705";"13"
"36";"2010";"0";"001030";"106153";"13"
"36";"2010";"0";"001040";"4077036";"13"
"36";"2010";"0";"001050";"546788";"13"
"36";"2010";"0";"001060";"1696065";"13"
"36";"2010";"0";"001070";"251081";"13"
"36";"2010";"0";"001080";"4575532";"13"
"36";"2010";"0";"001090";"131258";"13"
"36";"2010";"0";"001100";"172316";"13"
"36";"2010";"1";"000920";"588259";"13"
"36";"2010";"1";"000930";"52541";"13"
"36";"2010";"1";"000940";"1013453";"13"
"36";"2010";"1";"000950";"75750";"13"
"36";"2010";"1";"000960";"178242";"13"
"36";"2010";"1";"000963";"204631";"13"
"36";"2010";"1";"000980";"67095";"13"
"36";"2010";"1";"000990";"87782";"13"
"36";"2010";"1";"001005";"292960";"13"
"36";"2010";"1";"001019";"145757";"13"
"36";"2010";"1";"001020";"104549";"13"
"36";"2010";"1";"001030";"51966";"13"
"36";"2010";"1";"001040";"2021534";"13"
"36";"2010";"1";"001050";"270978";"13"
"36";"2010";"1";"001060";"852066";"13"
"36";"2010";"1";"001070";"122372";"13"
"36";"2010";"1";"001080";"2261612";"13"
"36";"2010";"1";"001090";"64285";"13"
"36";"2010";"1";"001100";"87045";"13"
"36";"2010";"2";"000920";"614927";"13"
"36";"2010";"2";"000930";"53511";"13"
"36";"2010";"2";"000940";"1029732";"13"
"36";"2010";"2";"000950";"75170";"13"
"36";"2010";"2";"000960";"179980";"13"
"36";"2010";"2";"000963";"205788";"13"
"36";"2010";"2";"000980";"60437";"13"
"36";"2010";"2";"000990";"90868";"13"
"36";"2010";"2";"001005";"298513";"13"
"36";"2010";"2";"001019";"146433";"13"
"36";"2010";"2";"001020";"110156";"13"
"36";"2010";"2";"001030";"54187";"13"
"36";"2010";"2";"001040";"2055502";"13"
"36";"2010";"2";"001050";"275810";"13"
"36";"2010";"2";"001060";"843999";"13"
"36";"2010";"2";"001070";"128709";"13"
"36";"2010";"2";"001080";"2313920";"13"
"36";"2010";"2";"001090";"66973";"13"
"36";"2010";"2";"001100";"85271";"13"
"36";"2009";"0";"000920";"1187466";"13"
"36";"2009";"0";"000930";"104609";"13"
"36";"2009";"0";"000940";"2004262";"13"
"36";"2009";"0";"000950";"147118";"13"
"36";"2009";"0";"000960";"351868";"13"
"36";"2009";"0";"000980";"124760";"13"
"36";"2009";"0";"000990";"175803";"13"
"36";"2009";"0";"001005";"577977";"13"
"36";"2009";"0";"001019";"288984";"13"
"36";"2009";"0";"001020";"212019";"13"
"36";"2009";"0";"001030";"105445";"13"
"36";"2009";"0";"001040";"3995537";"13"
"36";"2009";"0";"001050";"540796";"13"
"36";"2009";"0";"001060";"1658992";"13"
"36";"2009";"0";"001070";"245309";"13"
"36";"2009";"0";"001080";"4504469";"13"
"36";"2009";"0";"001090";"128600";"13"
"36";"2009";"0";"001100";"168402";"13"
"36";"2009";"1";"000920";"580355";"13"
"36";"2009";"1";"000930";"51784";"13"
"36";"2009";"1";"000940";"994339";"13"
"36";"2009";"1";"000950";"73910";"13"
"36";"2009";"1";"000960";"174833";"13"
"36";"2009";"1";"000980";"65733";"13"
"36";"2009";"1";"000990";"86365";"13"
"36";"2009";"1";"001005";"286472";"13"
"36";"2009";"1";"001019";"144188";"13"
"36";"2009";"1";"001020";"103166";"13"
"36";"2009";"1";"001030";"51633";"13"
"36";"2009";"1";"001040";"1981585";"13"
"36";"2009";"1";"001050";"267902";"13"
"36";"2009";"1";"001060";"833110";"13"
"36";"2009";"1";"001070";"119613";"13"
"36";"2009";"1";"001080";"2226913";"13"
"36";"2009";"1";"001090";"62927";"13"
"36";"2009";"1";"001100";"85056";"13"
"36";"2009";"2";"000920";"607111";"13"
"36";"2009";"2";"000930";"52825";"13"
"36";"2009";"2";"000940";"1009923";"13"
"36";"2009";"2";"000950";"73208";"13"
"36";"2009";"2";"000960";"177035";"13"
"36";"2009";"2";"000980";"59027";"13"
"36";"2009";"2";"000990";"89438";"13"
"36";"2009";"2";"001005";"291505";"13"
"36";"2009";"2";"001019";"144796";"13"
"36";"2009";"2";"001020";"108853";"13"
"36";"2009";"2";"001030";"53812";"13"
"36";"2009";"2";"001040";"2013952";"13"
"36";"2009";"2";"001050";"272894";"13"
"36";"2009";"2";"001060";"825882";"13"
"36";"2009";"2";"001070";"125696";"13"
"36";"2009";"2";"001080";"2277556";"13"
"36";"2009";"2";"001090";"65673";"13"
"36";"2009";"2";"001100";"83346";"13"
"36";"2008";"0";"000920";"1172105";"13,14"
"36";"2008";"0";"000930";"102894";"13,14"
"36";"2008";"0";"000940";"1945639";"13,14"
"36";"2008";"0";"000950";"142001";"13,14"
"36";"2008";"0";"000960";"345257";"13,14"
"36";"2008";"0";"000980";"120652";"13,14"
"36";"2008";"0";"000990";"172300";"13,14"
"36";"2008";"0";"001000";"493425";"13,14"
"36";"2008";"0";"001019";"284169";"13,14"
"36";"2008";"0";"001020";"209287";"13,14"
"36";"2008";"0";"001030";"104649";"13,14"
"36";"2008";"0";"001040";"3892419";"13,14"
"36";"2008";"0";"001050";"531191";"13,14"
"36";"2008";"0";"001060";"1602559";"13,14"
"36";"2008";"0";"001070";"237562";"13,14"
"36";"2008";"0";"001080";"4399722";"13,14"
"36";"2008";"0";"001090";"125339";"13,14"
"36";"2008";"0";"001100";"162730";"13,14"
"36";"2007";"0";"000920";"1158259";"13,15"
"36";"2007";"0";"000930";"101842";"13,16"
"36";"2007";"0";"000940";"1857594";"13,15"
"36";"2007";"0";"000950";"135856";"13,16"
"36";"2007";"0";"000960";"339573";"13,15"
"36";"2007";"0";"000980";"117395";"13,15"
"36";"2007";"0";"000990";"169544";"13,16"
"36";"2007";"0";"001000";"583657";"13,16"
"36";"2007";"0";"001019";"280159";"13,16"
"36";"2007";"0";"001020";"207484";"13,15"
"36";"2007";"0";"001030";"104071";"13,16"
"36";"2007";"0";"001040";"3806092";"13,15"
"36";"2007";"0";"001050";"523662";"13,16"
"36";"2007";"0";"001060";"1554769";"13,15"
"36";"2007";"0";"001070";"230429";"13,16"
"36";"2007";"0";"001080";"4336374";"13,15"
"36";"2007";"0";"001090";"123406";"13,16"
"36";"2007";"0";"001100";"157174";"13,16"
"36";"2006";"0";"000920";"1040717";""
"36";"2006";"0";"000920";"1105840";"11"
"36";"2006";"0";"000940";"1676390";""
"36";"2006";"0";"000940";"1763136";"11"
"36";"2006";"0";"000960";"322036";""
"36";"2006";"0";"000960";"323056";"11"
"36";"2006";"0";"000970";"282725";""
"36";"2006";"0";"000980";"105994";"11"
"36";"2006";"0";"000990";"137222";""
"36";"2006";"0";"001005";"402647";""
"36";"2006";"0";"001019";"234482";""
"36";"2006";"0";"001020";"128579";""
"36";"2006";"0";"001020";"200525";"11"
"36";"2006";"0";"001040";"3371888";""
"36";"2006";"0";"001040";"3592592";"11"
"36";"2006";"0";"001050";"288733";""
"36";"2006";"0";"001060";"1256037";""
"36";"2006";"0";"001060";"1445078";"11"
"36";"2006";"0";"001070";"184662";""
"36";"2006";"0";"001080";"3641418";""
"36";"2006";"0";"001080";"4119189";"11"
"36";"2006";"0";"001100";"128806";""
"36";"2006";"1";"000920";"507416";""
"36";"2006";"1";"000920";"539871";"11"
"36";"2006";"1";"000940";"821789";""
"36";"2006";"1";"000940";"866433";"11"
"36";"2006";"1";"000960";"158543";""
"36";"2006";"1";"000960";"159131";"11"
"36";"2006";"1";"000970";"136142";""
"36";"2006";"1";"000980";"55085";"11"
"36";"2006";"1";"000990";"66306";""
"36";"2006";"1";"001005";"197342";""
"36";"2006";"1";"001019";"115662";""
"36";"2006";"1";"001020";"61798";""
"36";"2006";"1";"001020";"97153";"11"
"36";"2006";"1";"001040";"1650388";""
"36";"2006";"1";"001040";"1760908";"11"
"36";"2006";"1";"001050";"140814";""
"36";"2006";"1";"001060";"618431";""
"36";"2006";"1";"001060";"713917";"11"
"36";"2006";"1";"001070";"89134";""
"36";"2006";"1";"001080";"1794042";""
"36";"2006";"1";"001080";"2028728";"11"
"36";"2006";"1";"001100";"64220";""
"36";"2006";"2";"000920";"533301";""
"36";"2006";"2";"000920";"565969";"11"
"36";"2006";"2";"000940";"854601";""
"36";"2006";"2";"000940";"896703";"11"
"36";"2006";"2";"000960";"163493";""
"36";"2006";"2";"000960";"163925";"11"
"36";"2006";"2";"000970";"146583";""
"36";"2006";"2";"000980";"50909";"11"
"36";"2006";"2";"000990";"70916";""
"36";"2006";"2";"001005";"205305";""
"36";"2006";"2";"001019";"118820";""
"36";"2006";"2";"001020";"66781";""
"36";"2006";"2";"001020";"103372";"11"
"36";"2006";"2";"001040";"1721500";""
"36";"2006";"2";"001040";"1831684";"11"
"36";"2006";"2";"001050";"147919";""
"36";"2006";"2";"001060";"637606";""
"36";"2006";"2";"001060";"731161";"11"
"36";"2006";"2";"001070";"95528";""
"36";"2006";"2";"001080";"1847376";""
"36";"2006";"2";"001080";"2090461";"11"
"36";"2006";"2";"001100";"64586";""
"36";"2005";"0";"000920";"1129145";"13,15"
"36";"2005";"0";"000930";"100175";"13,16"
"36";"2005";"0";"000940";"1790921";"13,15"
"36";"2005";"0";"000950";"123775";"13,16"
"36";"2005";"0";"000960";"325405";"13,15"
"36";"2005";"0";"000980";"111179";"13,15"
"36";"2005";"0";"000990";"165827";"13,16"
"36";"2005";"0";"001000";"540115";"13,16"
"36";"2005";"0";"001019";"274838";"13,16"
"36";"2005";"0";"001020";"203527";"13,15"
"36";"2005";"0";"001030";"103221";"13,16"
"36";"2005";"0";"001040";"3635508";"13,15"
"36";"2005";"0";"001050";"508597";"13,16"
"36";"2005";"0";"001060";"1478039";"13,15"
"36";"2005";"0";"001070";"215059";"13,16"
"36";"2005";"0";"001080";"4255954";"13,15"
"36";"2005";"0";"001090";"119486";"13,16"
"36";"2005";"0";"001100";"149207";"13,16"
"36";"2005";"1";"000920";"554962";"13,15"
"36";"2005";"1";"000930";"49498";"13,16"
"36";"2005";"1";"000940";"888980";"13,15"
"36";"2005";"1";"000950";"62490";"13,16"
"36";"2005";"1";"000960";"161193";"13,15"
"36";"2005";"1";"000980";"59093";"13,15"
"36";"2005";"1";"000990";"80851";"13,16"
"36";"2005";"1";"001000";"267325";"13,16"
"36";"2005";"1";"001019";"137510";"13,16"
"36";"2005";"1";"001020";"99485";"13,15"
"36";"2005";"1";"001030";"50357";"13,16"
"36";"2005";"1";"001040";"1792547";"13,15"
"36";"2005";"1";"001050";"251625";"13,16"
"36";"2005";"1";"001060";"733953";"13,15"
"36";"2005";"1";"001070";"105235";"13,16"
"36";"2005";"1";"001080";"2115723";"13,15"
"36";"2005";"1";"001090";"57923";"13,16"
"36";"2005";"1";"001100";"75645";"13,16"
"36";"2005";"2";"000920";"574183";"13,15"
"36";"2005";"2";"000930";"50677";"13,16"
"36";"2005";"2";"000940";"901941";"13,15"
"36";"2005";"2";"000950";"61285";"13,16"
"36";"2005";"2";"000960";"164212";"13,15"
"36";"2005";"2";"000980";"52086";"13,15"
"36";"2005";"2";"000990";"84976";"13,16"
"36";"2005";"2";"001000";"272790";"13,16"
"36";"2005";"2";"001019";"137328";"13,16"
"36";"2005";"2";"001020";"104042";"13,15"
"36";"2005";"2";"001030";"52864";"13,16"
"36";"2005";"2";"001040";"1842961";"13,15"
"36";"2005";"2";"001050";"256972";"13,16"
"36";"2005";"2";"001060";"744086";"13,15"
"36";"2005";"2";"001070";"109824";"13,16"
"36";"2005";"2";"001080";"2140231";"13,15"
"36";"2005";"2";"001090";"61563";"13,16"
"36";"2005";"2";"001100";"73562";"13,16"
"36";"2004";"0";"000920";"1123199";"13,15"
"36";"2004";"0";"000930";"101602";"13,16"
"36";"2004";"0";"000940";"1777667";"13,15"
"36";"2004";"0";"000950";"120483";"13,16"
"36";"2004";"0";"000960";"323743";"13,15"
"36";"2004";"0";"000980";"109432";"13,15"
"36";"2004";"0";"000990";"164134";"13,16"
"36";"2004";"0";"001000";"470408";"13,16"
"36";"2004";"0";"001019";"273870";"13,16"
"36";"2004";"0";"001020";"202182";"13,15"
"36";"2004";"0";"001030";"102007";"13,16"
"36";"2004";"0";"001040";"3592975";"13,15"
"36";"2004";"0";"001050";"504656";"13,16"
"36";"2004";"0";"001060";"1454606";"13,15"
"36";"2004";"0";"001070";"207553";"13,16"
"36";"2004";"0";"001080";"4225088";"13,15"
"36";"2004";"0";"001090";"116266";"13,16"
"36";"2004";"0";"001100";"144417";"13,16"
"36";"2004";"1";"000920";"551611";"13,15"
"36";"2004";"1";"000930";"50276";"13,16"
"36";"2004";"1";"000940";"880319";"13,15"
"36";"2004";"1";"000950";"60740";"13,16"
"36";"2004";"1";"000960";"160136";"13,15"
"36";"2004";"1";"000980";"58114";"13,15"
"36";"2004";"1";"000990";"80025";"13,16"
"36";"2004";"1";"001000";"232229";"13,16"
"36";"2004";"1";"001019";"136980";"13,16"
"36";"2004";"1";"001020";"98740";"13,15"
"36";"2004";"1";"001030";"49728";"13,16"
"36";"2004";"1";"001040";"1770037";"13,15"
"36";"2004";"1";"001050";"249599";"13,16"
"36";"2004";"1";"001060";"721275";"13,15"
"36";"2004";"1";"001070";"101451";"13,16"
"36";"2004";"1";"001080";"2098817";"13,15"
"36";"2004";"1";"001090";"56258";"13,16"
"36";"2004";"1";"001100";"73182";"13,16"
"36";"2004";"2";"000920";"571588";"13,15"
"36";"2004";"2";"000930";"51326";"13,16"
"36";"2004";"2";"000940";"897348";"13,15"
"36";"2004";"2";"000950";"59743";"13,16"
"36";"2004";"2";"000960";"163607";"13,15"
"36";"2004";"2";"000980";"51318";"13,15"
"36";"2004";"2";"000990";"84109";"13,16"
"36";"2004";"2";"001000";"238179";"13,16"
"36";"2004";"2";"001019";"136890";"13,16"
"36";"2004";"2";"001020";"103442";"13,15"
"36";"2004";"2";"001030";"52279";"13,16"
"36";"2004";"2";"001040";"1822938";"13,15"
"36";"2004";"2";"001050";"255057";"13,16"
"36";"2004";"2";"001060";"733331";"13,15"
"36";"2004";"2";"001070";"106102";"13,16"
"36";"2004";"2";"001080";"2126271";"13,15"
"36";"2004";"2";"001090";"60008";"13,16"
"36";"2004";"2";"001100";"71235";"13,16"
"36";"2003";"0";"000920";"1119097";"13,15"
"36";"2003";"0";"000930";"100182";"13,16"
"36";"2003";"0";"000940";"1735181";"13,15"
"36";"2003";"0";"000950";"117531";"13,16"
"36";"2003";"0";"000960";"323004";"13,15"
"36";"2003";"0";"000980";"108039";"13,15"
"36";"2003";"0";"000990";"162637";"13,16"
"36";"2003";"0";"001000";"456908";"13,16"
"36";"2003";"0";"001019";"273234";"13,16"
"36";"2003";"0";"001020";"199926";"13,15"
"36";"2003";"0";"001030";"100664";"13,16"
"36";"2003";"0";"001040";"3555321";"13,15"
"36";"2003";"0";"001050";"501335";"13,16"
"36";"2003";"0";"001060";"1431498";"13,15"
"36";"2003";"0";"001070";"200366";"13,16"
"36";"2003";"0";"001080";"4198543";"13,15"
"36";"2003";"0";"001090";"113815";"13,16"
"36";"2003";"0";"001100";"140761";"13,16"
"36";"2003";"1";"000920";"548959";"13,15"
"36";"2003";"1";"000930";"49526";"13,16"
"36";"2003";"1";"000940";"857660";"13,15"
"36";"2003";"1";"000950";"59173";"13,16"
"36";"2003";"1";"000960";"159546";"13,15"
"36";"2003";"1";"000980";"57366";"13,15"
"36";"2003";"1";"000990";"79281";"13,16"
"36";"2003";"1";"001000";"225122";"13,16"
"36";"2003";"1";"001019";"136639";"13,16"
"36";"2003";"1";"001020";"97615";"13,15"
"36";"2003";"1";"001030";"49057";"13,16"
"36";"2003";"1";"001040";"1749997";"13,15"
"36";"2003";"1";"001050";"247922";"13,16"
"36";"2003";"1";"001060";"708844";"13,15"
"36";"2003";"1";"001070";"97777";"13,16"
"36";"2003";"1";"001080";"2083134";"13,15"
"36";"2003";"1";"001090";"54944";"13,16"
"36";"2003";"1";"001100";"71328";"13,16"
"36";"2003";"2";"000920";"570138";"13,15"
"36";"2003";"2";"000930";"50656";"13,16"
"36";"2003";"2";"000940";"877521";"13,15"
"36";"2003";"2";"000950";"58358";"13,16"
"36";"2003";"2";"000960";"163458";"13,15"
"36";"2003";"2";"000980";"50673";"13,15"
"36";"2003";"2";"000990";"83356";"13,16"
"36";"2003";"2";"001000";"231786";"13,16"
"36";"2003";"2";"001019";"136595";"13,16"
"36";"2003";"2";"001020";"102311";"13,15"
"36";"2003";"2";"001030";"51607";"13,16"
"36";"2003";"2";"001040";"1805324";"13,15"
"36";"2003";"2";"001050";"253413";"13,16"
"36";"2003";"2";"001060";"722654";"13,15"
"36";"2003";"2";"001070";"102589";"13,16"
"36";"2003";"2";"001080";"2115409";"13,15"
"36";"2003";"2";"001090";"58871";"13,16"
"36";"2003";"2";"001100";"69433";"13,16"
"36";"2001";"0";"000920";"1066103";"13,15"
"36";"2001";"0";"000920";"995955";"13,15"
"36";"2001";"0";"000930";"73468";"13,16"
"36";"2001";"0";"000940";"1608820";"13,15"
"36";"2001";"0";"000940";"1490475";"13,15"
"36";"2001";"0";"000950";"16314";"13,16"
"36";"2001";"0";"000950";"116885";"13,16"
"36";"2001";"0";"000960";"308764";"13,15,17"
"36";"2001";"0";"000960";"336805";"13,15,17"
"36";"2001";"0";"000970";"254579";"13"
"36";"2001";"0";"000980";"106476";"13,15"
"36";"2001";"0";"000980";"87662";"13,15"
"36";"2001";"0";"000990";"129668";"13,16"
"36";"2001";"0";"001000";"441736";"13,16"
"36";"2001";"0";"001005";"406619";"13,16"
"36";"2001";"0";"001019";"181612";"13,16"
"36";"2001";"0";"001019";"227522";"13,16"
"36";"2001";"0";"001020";"190161";"13,15"
"36";"2001";"0";"001020";"125162";"13,15"
"36";"2001";"0";"001030";"417";"13,16"
"36";"2001";"0";"001030";"57685";"13,16"
"36";"2001";"0";"001040";"3338704";"13,15"
"36";"2001";"0";"001040";"3132900";"13,15"
"36";"2001";"0";"001050";"4738";"13,16"
"36";"2001";"0";"001050";"278773";"13,16"
"36";"2001";"0";"001060";"1325392";"13,15"
"36";"2001";"0";"001060";"1162716";"13,15"
"36";"2001";"0";"001070";"165089";"13"
"36";"2001";"0";"001080";"3948015";"13,15"
"36";"2001";"0";"001080";"3455110";"13,15"
"36";"2001";"0";"001090";"13808";"13,16"
"36";"2001";"0";"001090";"91494";"13,16"
"36";"2001";"0";"001100";"2312";"13,16"
"36";"2001";"0";"001100";"117990";"13,16"
"36";"2001";"1";"000920";"519091";"13,15"
"36";"2001";"1";"000920";"484266";"13,15"
"36";"2001";"1";"000930";"35820";"13,16"
"36";"2001";"1";"000940";"787344";"13,15"
"36";"2001";"1";"000940";"727936";"13,15"
"36";"2001";"1";"000950";"8282";"13,16"
"36";"2001";"1";"000950";"57627";"13,16"
"36";"2001";"1";"000960";"151843";"13,15,17"
"36";"2001";"1";"000960";"165706";"13,15,17"
"36";"2001";"1";"000970";"122491";"13"
"36";"2001";"1";"000980";"55546";"13,15"
"36";"2001";"1";"000980";"44850";"13,15"
"36";"2001";"1";"000990";"62659";"13,16"
"36";"2001";"1";"001000";"215104";"13,16"
"36";"2001";"1";"001005";"197298";"13,16"
"36";"2001";"1";"001019";"90213";"13,16"
"36";"2001";"1";"001019";"112777";"13,16"
"36";"2001";"1";"001020";"92143";"13,15"
"36";"2001";"1";"001020";"60228";"13,15"
"36";"2001";"1";"001030";"254";"13,16"
"36";"2001";"1";"001030";"27650";"13,16"
"36";"2001";"1";"001040";"1634682";"13,15"
"36";"2001";"1";"001040";"1531315";"13,15"
"36";"2001";"1";"001050";"2417";"13,16"
"36";"2001";"1";"001050";"135513";"13,16"
"36";"2001";"1";"001060";"650050";"13,15"
"36";"2001";"1";"001060";"568605";"13,15"
"36";"2001";"1";"001070";"79238";"13"
"36";"2001";"1";"001080";"1944194";"13,15"
"36";"2001";"1";"001080";"1701933";"13,15"
"36";"2001";"1";"001090";"6552";"13,16"
"36";"2001";"1";"001090";"43472";"13,16"
"36";"2001";"1";"001100";"1378";"13,16"
"36";"2001";"1";"001100";"58946";"13,16"
"36";"2001";"2";"000920";"547012";"13,15"
"36";"2001";"2";"000920";"511689";"13,15"
"36";"2001";"2";"000930";"37648";"13,16"
"36";"2001";"2";"000940";"821476";"13,15"
"36";"2001";"2";"000940";"762539";"13,15"
"36";"2001";"2";"000950";"8032";"13,16"
"36";"2001";"2";"000950";"59258";"13,16"
"36";"2001";"2";"000960";"156921";"13,15,17"
"36";"2001";"2";"000960";"171099";"13,15,17"
"36";"2001";"2";"000970";"132088";"13"
"36";"2001";"2";"000980";"50930";"13,15"
"36";"2001";"2";"000980";"42812";"13,15"
"36";"2001";"2";"000990";"67009";"13,16"
"36";"2001";"2";"001000";"226632";"13,16"
"36";"2001";"2";"001005";"209321";"13,16"
"36";"2001";"2";"001019";"91399";"13,16"
"36";"2001";"2";"001019";"114745";"13,16"
"36";"2001";"2";"001020";"98018";"13,15"
"36";"2001";"2";"001020";"64934";"13,15"
"36";"2001";"2";"001030";"163";"13,16"
"36";"2001";"2";"001030";"30035";"13,16"
"36";"2001";"2";"001040";"1704022";"13,15"
"36";"2001";"2";"001040";"1601585";"13,15"
"36";"2001";"2";"001050";"2321";"13,16"
